,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
8625,-0.094734658,0.134222996,3.188974972,3.74982706,-1.301013857,1.556253007,-0.399385593,0.184607181,1.910611097,0.091154563,-0.597866847,-2.406752746,1.746784308,-0.086211146,-1.937893018,-0.664703391,1.282930027,0.541311883,0.905469738,0.356306595,0.031774116,0.841322535,0.128944252,0.391999065,-0.412845481,0.342426626,-0.05963832,-0.169792337,124.92,0
8626,0.786499287,-1.036748388,1.434637892,1.308778085,-1.562526618,0.250732312,-0.771646814,0.019995824,0.996728137,0.068502484,0.595128855,-1.556984615,2.545111107,0.769222817,-1.194067192,-2.152808415,1.380497709,0.623818926,-1.625302702,-0.188510719,-0.497802743,-0.83910019,0.019700147,0.527430176,0.105755846,-0.504837938,0.054635977,0.073440166,211.63,0
8628,0.805511923,0.606153525,0.402229952,1.675161799,0.096972486,-0.120734166,0.270708713,-0.088880305,1.432569623,-0.369860801,0.421862026,-1.761650128,2.206609436,1.241335339,-0.90858727,-0.974664986,1.072477704,-0.600337853,-0.121351915,-0.158865441,-0.122455252,0.180805977,0.283062466,0.020002195,-0.705276283,-0.477861043,-0.01434729,-0.132147625,23.24,0
8629,1.406111948,-1.057543251,1.119769708,-1.155549334,-1.835714651,-0.486776266,-1.447877068,-0.10440224,-0.603527885,1.195266817,2.372300697,-2.374129305,2.653520208,0.991684286,-0.684327976,-0.058013107,0.897829145,1.025181395,-0.474028056,-0.287322282,-0.072916924,0.42001643,-0.029517,0.491736058,0.301683463,-0.11907563,0.025784787,0.017132839,29.99,0
8633,-1.290056111,2.13591482,-0.585543544,1.094737028,-0.0880184,-0.288166204,0.855022192,0.355274967,0.163314774,-1.195933125,0.06875281,-1.884477141,3.610837404,0.8610799,0.085160837,0.315721041,1.364789774,0.830906099,0.408477193,-0.093193662,-0.119684797,-0.05753049,-0.212555569,-0.55186295,-0.024754265,-0.361842292,0.011110546,0.01725917,141.93,0
8641,1.092478322,0.217824463,0.868537315,1.944834389,-0.198876325,0.230808877,-0.211007394,-0.008941086,0.761197028,0.150261738,1.717609153,-1.28704164,2.434995464,1.27626458,-2.060507143,0.559099685,0.189086376,-0.122322195,-0.097616018,0.003777069,-0.409767034,-0.927210951,0.037537981,0.001780358,0.177987602,0.708180446,-0.09581121,0.002026612,49.87,0
8643,-0.391768447,1.112686833,1.331723791,-0.078590349,0.613769843,0.11308118,0.547000846,0.027506235,0.897708698,-0.736130322,0.069287458,-2.593153491,2.091573249,1.496291971,0.391489207,0.108099232,0.295530576,-0.289813651,-0.234023356,0.069693651,-0.402230532,-0.796683839,-0.085369444,-0.839376347,-0.167752499,0.113317154,0.255546234,0.103277073,4.45,0
8643,-0.521704793,0.4649874,2.172749248,-0.159122793,-0.091837123,0.469390623,-0.123613822,0.324899558,1.980460243,-1.245730168,-0.60180979,-3.29469617,0.029884207,1.21223643,-0.753956389,0.220431192,0.466309996,0.067307007,-0.925264323,-0.294698532,-0.154928278,-0.11003595,-0.089610114,-0.545517298,-0.511351129,0.141663463,0.104536611,0.130029718,7.11,0
8645,1.324454769,-0.669650748,0.699164133,-0.383241037,-1.348658826,-0.907980669,-0.871334841,-0.175279705,0.891101286,0.288529383,0.385584317,-3.941441077,0.393315677,1.458407493,0.326282716,1.288622768,0.984449826,-0.588966997,0.133722483,0.021421979,0.203666969,0.631458379,-0.143385654,0.327329341,0.473754401,-0.069827614,-0.026285462,0.01510185,51.18,0
8646,0.991607888,0.050770966,1.597051666,2.530855511,-0.620284898,1.039594548,-1.044366965,0.455429482,1.163438529,0.407816484,1.705487181,-2.666728374,0.524599606,1.691269203,0.085441775,1.342554431,-0.216542153,1.059178565,-1.573863084,-0.184883334,0.14715288,0.524596913,-0.054294061,-0.403600078,0.10923845,0.105213134,0.016105763,0.022332915,42.13,0
8648,0.059021262,-1.080073093,0.866190561,4.281190789,-0.559488619,1.118220924,0.232946959,-0.051983268,0.458605555,0.39419843,-0.529485572,-2.172357176,3.357873946,0.921370854,-0.972627579,1.40878322,-0.35736136,0.396165827,-1.601488327,1.050578072,0.12133773,-0.574157686,-0.545905578,-0.47226332,0.171913167,-0.091973817,-0.088607877,0.126796712,566.91,0
8648,1.046211209,-0.205195453,1.182914536,1.047843392,-0.948898987,-0.145193324,-0.585145382,0.034812608,1.809297804,-0.438455621,2.082873787,-1.291519175,1.659881259,1.304814126,-1.385576913,0.094895997,0.437447869,0.520283802,-0.071568211,-0.033237656,0.007619055,0.35046765,-0.126541015,0.548927985,0.395876568,0.435711242,-0.034547166,0.013633773,59.9,0
8648,-1.082674391,-1.14570117,2.018832422,-1.135901131,0.073600391,-1.559675087,-0.162161177,-0.3704743,0.335777943,-0.16401676,0.738075597,-3.345837221,1.728157885,0.884618281,-0.503466258,1.186606893,0.647553261,-0.748072881,-0.578363107,0.54152914,0.427340436,1.072497231,0.212612384,0.668736899,-0.171885357,-0.340297452,-0.129981317,-0.054742968,110.91,0
8648,-1.029276184,0.295549903,2.185491373,0.867381533,1.288571647,-0.667581562,0.313418124,-0.482577684,0.933248015,-0.344488566,1.220958059,-2.805477135,1.664689094,0.734641639,1.150314129,-0.504926612,1.223040433,-0.227887528,0.480786818,0.140575878,-0.456996129,-0.751362565,-0.231853915,-0.00901262,-0.168404694,0.202767629,-0.373322683,-0.347008051,1.79,0
8649,1.091500229,-0.06535414,1.357565548,0.935526507,-1.229438492,-0.915962116,-0.514816037,-0.141691467,1.785235942,-0.487334603,1.039692937,-2.285344468,1.459448257,1.509657999,0.662750398,0.492669355,0.372457179,0.14628316,-0.791276248,-0.058331709,-0.092989963,-0.129868864,0.099894871,0.875113288,0.029038135,0.316082257,-0.043740939,0.033314189,54.94,0
8653,0.509943881,-0.393276184,1.572239528,4.367064412,-1.112085597,0.291966466,-0.317602149,0.100353077,0.860105261,0.61578317,-0.011855852,-3.343591219,0.269500302,1.478259004,-0.784150071,1.135439194,0.219423033,0.443678948,-2.001673192,0.26991894,0.13055554,-0.038760443,-0.213419017,0.626343582,0.143147693,0.016181383,-0.05391057,0.081796873,291.26,0
8656,-1.962753067,-1.076414823,1.133280483,-0.56477003,0.129440774,1.461137414,0.600368532,-0.563975728,1.013344065,1.996791363,1.216507516,-4.504985702,0.656776602,0.590400492,1.109349639,0.827857777,0.601515625,0.241288571,2.666255348,0.011010202,-0.367622716,0.931862693,0.29569294,-1.737875578,0.681351127,0.322672053,0.08679559,-0.339855373,184.01,0
8666,-1.611861519,1.555839213,2.84651955,2.626388469,-1.086692103,1.084727162,0.288249414,-0.074123055,1.516195797,2.283166399,2.053526979,-3.469913932,0.119620817,0.964299232,0.815940173,0.604592909,0.030377579,1.671808774,0.398034376,0.623624367,-0.160512222,0.607393056,-0.365514294,0.253746288,0.041013205,0.318016286,0.397173191,-0.038520077,126.27,0
8672,-0.661510239,2.937541851,-2.94460751,1.894644764,0.042301604,-2.008848445,-0.183036218,0.902460987,0.725544996,-1.632176813,1.37107759,-2.340660974,2.223863435,-1.401227022,0.195093381,1.106564916,4.011574898,1.795878507,-0.694451213,0.010171151,-0.226877419,-0.382358084,0.262921256,-0.015221186,-0.291184494,-0.425027694,0.078760732,-0.066437611,7.42,0
8680,-0.830175348,-0.030942777,3.197897936,1.912517469,-1.215500801,1.659733138,-0.893649827,0.667267603,2.475212088,-0.695714521,1.195578333,-2.100324775,-0.135048017,0.68080008,-2.16383704,-0.9728007,1.505427256,0.797052262,0.834835369,-0.195215685,0.118290605,1.102909163,0.053653988,0.201458226,-0.400366666,-0.066169498,0.164570675,0.111600033,63,0
8683,1.113653015,-0.010613792,0.862979123,0.985177366,-0.466817853,0.136385193,-0.428805497,0.106472759,1.666307095,-0.462741281,2.244923562,-1.261378883,1.298974142,1.495495239,-1.563773334,-0.514304551,0.921961797,-0.296517478,-0.162277111,-0.19126568,-0.164784586,-0.004857763,-0.018504014,0.216338595,0.389866357,0.372212234,-0.029448802,-0.005115399,12.31,0
8684,0.967496658,-1.26702951,1.199333467,-0.122375687,-1.735989209,-0.120562948,-1.1295266,0.035347338,1.232583977,0.031480991,0.799457678,-3.089127027,1.237371359,0.924925116,-0.064123191,0.817120532,1.480019959,-1.200400182,-0.274864207,0.29437166,0.301595143,0.813624544,-0.163234411,0.39646987,0.235409442,-0.091931238,0.004266457,0.047295057,179,0
8687,1.138663511,-0.795496647,-0.281918202,-1.234506126,-0.911956127,-1.52257878,0.150107302,-0.521450712,1.093036832,-0.553680569,0.586235315,-2.353005096,1.424671658,2.032249921,0.545667614,-2.290615255,0.945263412,1.166175104,-0.205444312,-0.2889813,-0.737248511,-1.706349254,0.004205058,0.258209749,0.415013657,-0.988249419,-0.010559968,0.042759915,160.9,0
8688,1.393336305,-0.749140095,0.963299439,-0.599487364,-1.155471997,0.315264319,-1.432902651,0.177104415,1.116584424,0.337134292,1.199377878,-3.012066245,1.079619325,1.036162262,-0.92673608,1.630271911,0.542196521,0.114771523,0.865854621,-0.006348949,0.138847009,0.673284076,-0.187811455,-0.529791273,0.488205829,-0.047088209,0.014558483,-0.002930501,0.5,0
8694,-0.95461093,0.29600958,1.359787174,-2.948835022,0.257347461,-1.10515881,0.554970842,0.061215085,2.020562062,-1.970618978,2.472540694,-1.742834864,0.470535324,1.961325784,-0.663428401,-0.071075164,0.084259337,0.138729687,-1.241287523,-0.131506724,-0.053430643,0.056599274,-0.051718944,0.162659307,-0.070844359,-0.383699405,0.271199128,0.162764304,21.99,0
8698,-0.010402068,0.979968847,0.975529859,0.067178648,1.190445001,-0.485598048,1.300795073,-0.765636486,1.215330045,-0.317328414,-0.157915091,-2.414306406,2.701041055,0.999551097,-0.609685713,0.175266285,-0.590225126,0.311815591,-0.856389712,-0.04983553,-0.062208071,0.446954599,-0.17798557,-0.501256872,-0.75975039,-0.734876526,-0.255018463,-0.214463197,8.49,0
8700,-0.143941025,1.589099744,0.982582667,3.288029371,-0.067123397,0.2368312,-0.401615401,-2.934229477,-0.761749215,-0.175266003,0.504743679,-2.572943097,1.598235491,2.471603966,0.317126961,-0.159516549,1.008497202,0.033076231,0.348766066,0.849228322,-1.425833682,0.062106709,-0.118561531,0.338557377,1.399570886,0.408499256,-0.041681464,0.174966123,53.89,0
8705,-3.391173127,-2.597047363,3.7233779,4.192740149,2.23846277,0.701143939,-3.348426275,0.998750288,1.902924589,0.61198699,1.451775937,-1.577756561,1.147057867,0.477638517,-1.752007288,-1.002817242,1.828101807,0.132396953,0.800711201,-0.306483656,-0.109123925,0.797466461,-0.691793779,-0.180353389,-0.059996748,0.578146218,0.738143545,0.001135494,48.67,0
8708,-1.898694374,0.806277224,1.559980231,-0.787288774,-1.031404507,0.591284253,-1.513763395,-1.846008042,1.602640474,-1.908335008,0.828452814,-2.038992198,-0.208518731,1.900345632,-2.345401811,0.730841378,0.600752451,0.577063139,-0.17150562,0.420472856,-1.568564629,-0.193716688,0.045335385,-0.054203624,-0.208696389,0.754700222,0.144145092,0.006256428,65.27,0
8709,-0.811185119,-0.206760244,1.612938084,-1.524464192,0.259763896,-0.708405434,-0.041300896,0.003138456,-0.428831599,-0.257180602,2.54429437,-2.510958633,1.624141448,1.473377429,-1.207233072,0.94924263,0.869869375,-1.024212287,-0.384194539,0.153410813,0.305593295,0.812525441,-0.069682435,0.182522776,0.009646327,-0.333388819,0.039198444,0.103808617,34.9,0
8715,-0.447417634,0.424725564,3.214006088,3.781284255,-1.266216973,1.173467087,-0.798862643,0.32120559,1.812212461,0.070102458,-0.442472977,-2.183720438,1.740345553,0.134563868,-2.053057521,-0.744281994,1.485805522,0.441364192,0.8607359,-0.032291068,0.101544911,1.093534348,-0.012158831,0.746856362,-1.006229793,0.265738576,0.225412175,0.197597904,68.3,0
8721,-0.43126748,1.310019545,2.81788559,3.295168467,-0.35119359,0.195253815,0.260986859,-0.236801324,0.600812849,0.641689116,0.747356549,-1.994072306,2.90585477,0.616593465,-0.608302531,-0.645546686,1.00116089,0.134420782,0.483010256,0.320646931,-0.001105218,0.786207119,-0.167231268,0.929549326,-0.377010607,0.229748391,0.130613632,-0.005476404,15.16,0
8724,0.912636028,-0.242573933,2.363903617,3.063670767,-0.902324984,2.284770651,-1.599758619,0.806393819,2.197245156,-0.047842202,1.414503111,-1.23690997,1.26377349,0.433785124,-2.820042793,-0.305189409,1.138786071,-0.203671059,-1.183140924,-0.279317626,0.019780627,0.808743361,-0.05480681,-0.283571599,0.264809323,0.253509216,0.095375028,0.016574693,6.53,0
8731,-0.519259772,0.866518736,2.598747759,2.181531691,-0.024620065,0.985892244,0.271537946,0.109437905,0.718405927,0.156196783,1.941494205,-2.161186849,1.029851118,1.05555038,-1.753375889,0.108187479,0.399833771,0.295194444,-1.069105703,-0.135558752,0.042961787,0.61268792,-0.185204796,0.180122272,-0.102501158,0.030606923,-0.248791132,-0.212107577,41.84,0
8733,1.189240897,-0.963839456,1.173570704,-0.280265408,-1.49652923,0.023192387,-1.289000656,0.096205143,1.302386613,0.086788807,0.466921013,-3.325012327,1.042548203,0.928540414,-0.027651944,0.909452506,1.371932077,-1.086618889,-0.117662738,0.080208228,0.215090256,0.788897386,-0.109900301,0.05866483,0.308785176,-0.059970757,0.021774815,0.025557225,76,0
8736,1.406202337,-0.145885858,0.002061867,-0.577595897,-0.177613229,-0.171788056,-0.608084445,-0.148366399,0.380343293,-0.226332129,0.688915002,-2.858538301,2.93285639,0.093024871,0.342120449,1.402407418,1.607286684,-1.199923731,0.221437663,0.126381917,-0.311226248,-0.680795202,0.038757408,-0.906034495,0.281321701,-0.440140317,0.016399276,0.02840718,15,0
8739,0.94223163,0.127247359,1.538406348,2.702688457,0.043955213,2.223002973,-1.020055288,0.712076021,1.452456835,-0.05375537,0.867386786,-2.228805546,1.110875277,1.238589679,0.102987896,-0.651450694,1.549268833,-1.810859209,-2.592957522,-0.375453268,-0.123134024,0.174884287,0.191245376,-1.035354673,-0.056696017,0.048028751,0.084406341,0.013511201,0,0
8741,-0.226166928,0.695208875,2.106287378,1.292681702,-0.208231025,-0.018898767,0.480303215,-0.189670643,0.878945707,-0.20926444,2.134166788,-2.122729676,0.887217648,1.51552085,-0.842351178,-0.969804273,1.149759466,0.431387977,2.036232135,0.220382723,-0.255406682,-0.213838768,-0.062643827,0.515543469,-0.384421488,0.381123052,-0.087937975,-0.111300307,34.66,0
8741,0.93204452,-1.024852986,1.865633314,-0.058152445,-1.633019433,0.926175468,-1.470725156,0.448092862,4.238210478,-1.848548237,0.417052753,-1.099161093,1.303887687,0.368634799,-1.026649125,-1.803639663,1.925920384,-0.559735721,-0.087392937,-0.140043362,0.055919583,0.975014464,-0.135831615,0.125438409,0.436394167,-0.277865427,0.136318561,0.037835889,65.95,0
8742,-0.965493841,1.596424681,1.163623128,2.827544867,0.857792799,1.715962271,0.413453134,0.774375609,-0.837240147,-0.184461487,1.161755183,-2.822117794,1.149250701,2.504202685,1.36821989,-1.561889151,2.318931176,-1.676232118,-0.799557646,-0.072625736,0.082304965,0.394449583,-0.054006546,-1.013787927,0.116550756,0.445096313,-0.053338812,-0.005943141,53.89,0
8748,-1.070416421,0.304517344,2.777064401,2.154061466,0.254450301,-0.448529472,-0.398690785,0.144671543,1.07090041,-0.310500729,0.09397115,-2.393761404,1.597646675,0.828945487,-1.665413519,0.693080415,0.160899812,0.0193183,-1.783065852,-0.195555877,-0.122032145,-0.182351467,0.019575904,0.626023275,-0.018517566,-0.263290529,-0.198600137,0.098435175,0,0
8748,-2.023676835,-2.097347057,1.031101533,-2.615777769,0.766714782,-0.966418584,0.132163899,0.000584609,0.639232321,-1.388640998,1.768597285,-1.73970686,1.591497073,1.722482087,-1.069545912,-2.462287786,0.928308131,1.569535828,-0.408055078,0.341659758,-0.187298729,-0.537387438,0.423555823,-0.371819118,0.798133348,-0.018351111,-0.119878559,0.071554317,237.09,0
8748,-1.080765695,0.013073578,2.822802738,-2.561226432,-0.652153054,-0.67224914,0.210724012,-0.096008935,2.386984932,-1.815125404,2.610533432,-1.239517305,2.200386978,0.972397723,0.046512497,0.361421265,-0.361067667,1.257179979,-0.528682521,0.32623973,0.166826132,0.880621603,-0.229409948,0.532346707,0.408609424,-0.099349181,0.084083071,-0.096751865,71.59,0
8750,-1.406623872,1.527394717,1.306588328,3.202168321,0.100040345,-0.618420684,0.745931496,0.022579748,-0.75137099,0.243449585,0.630661974,-2.767770582,1.801805635,2.18574626,0.243603128,-0.409459885,1.165561033,0.069345591,0.67830017,-0.133669011,-0.051357671,0.049557874,0.158324351,0.663036877,0.474732056,0.286889959,-0.34473441,0.06414001,53.73,0
8750,-3.249368627,-0.232552078,1.044995688,0.298311211,1.497724348,0.823350105,1.950383687,-1.288161981,2.869124566,1.282574805,-0.568211626,-3.607633342,0.869185998,-0.056843183,-0.734182288,-0.494525997,-0.30294979,-0.337746715,-0.321160051,-0.795655597,-0.89453948,-0.340433722,-0.649299594,-1.357197038,0.709503096,-0.626526646,-2.395393438,-1.36252653,99.99,0
8757,-1.863755553,3.442643977,-4.468259731,2.805336259,-2.118412477,-2.332284887,-4.261237197,1.701681844,-1.439395875,-6.999906634,6.316209677,-8.670818005,0.316023992,-7.417712065,-0.436537471,-3.65280196,-6.293145319,-1.243248291,0.364810482,0.360924004,0.667926572,-0.516242362,-0.012217812,0.070613703,0.058504467,0.30488284,0.418012467,0.208858278,1,1
8770,-0.430140135,0.8716923,1.645752303,0.315422758,-0.05414221,-0.218980919,0.506343239,0.031564524,1.007108704,-0.648298911,1.899249145,-1.464653406,1.782490765,1.348478565,-1.891823799,-0.222352731,0.501935748,0.179142414,0.39970322,0.114103627,-0.288046681,-0.383000925,-0.059913108,0.295416375,0.030885362,0.185514429,0.209596047,0.064533311,29.81,0
8770,-2.510286529,1.847687568,1.029143841,0.325771,-1.237572259,-0.138524927,-0.543799747,0.99679122,2.096279476,0.082532064,0.416731983,-1.706443214,2.002036764,1.21890752,-0.684915781,-0.440306221,1.266757986,-0.331480682,-0.728016519,0.335245753,-0.091222686,0.584985658,-0.113648457,0.403586817,-0.032159301,0.389849083,0.082215237,-0.188070766,29.99,0
8785,1.014782096,0.25534888,1.755195061,2.9630021,-0.720755249,0.48367887,-0.684563166,0.191817926,1.36086806,0.065864813,0.513545641,-2.125583858,1.643928391,1.066278228,-0.814367378,0.204834448,0.713242966,-0.482842857,-1.535241338,-0.196778517,-0.172333421,-0.115034641,0.104592555,0.330314378,0.150092796,-0.074920352,0.02874778,0.033521396,24.95,0
8785,1.153021889,0.436133205,1.274727923,1.936504883,-0.43259955,-0.114334614,-0.389884564,-0.079906116,0.727717534,0.094202379,1.192935014,-1.716238714,3.117501914,1.21022563,0.177728859,0.50600533,0.403988113,-0.574713152,-1.616953229,-0.095785177,0.015727887,0.386544141,0.05424748,0.441789898,0.144197551,0.995412374,-0.057927644,0.011057045,0,0
8786,-0.802540287,0.416780908,1.645171633,1.472640444,0.650961473,-0.713292212,0.315831878,-0.079017136,0.563571762,-0.563308993,0.957524342,-2.490874004,1.52920941,1.895917986,0.74861263,-0.863496336,1.086596842,-0.090398621,0.066898346,0.207105663,0.113994047,0.407790865,0.080962278,0.338365468,-0.195515266,-0.280674423,0.109449077,0.152318821,46.9,0
8786,-1.229973844,1.401443251,2.025400152,0.695581399,-0.296636187,-0.123192636,0.301692341,0.456005799,0.115131311,-0.762489849,0.772001761,-1.877146155,2.976504346,1.348953754,-0.656043442,0.890319524,0.218089445,-0.455572834,-2.478172366,-0.009674412,0.124250704,0.49660884,0.01259754,0.415579646,-0.11073304,0.81353863,0.10384352,0.100794586,54.24,0
8795,-1.42939647,-0.019205015,2.575747386,1.546386415,-0.234317192,0.904145543,0.019126366,0.238692795,0.888943935,-0.576307793,2.221329356,-1.552173863,2.194176839,1.230814684,-0.183857139,-0.312636174,0.698869688,0.784507393,0.437227016,0.170329147,0.148580964,0.741454247,-0.061315314,0.012140467,0.245299603,-0.098088348,-0.005682343,0.169271923,163.08,0
